10, 24, 18
10, 24, 19
10, 24, 20
10, 24, 21
10, 24, 22
10, 24, 23
10, 24, 24
10, 24, 25
10, 24, 26
10, 24, 27
10, 24, 28
10, 24, 29
10, 24, 30
11, 24, 18
11, 24, 19
11, 24, 20
11, 24, 21
11, 24, 22
11, 24, 23
11, 24, 24
11, 24, 25
11, 24, 26
11, 24, 27
11, 24, 28
11, 24, 29
11, 24, 30
12, 24, 18
12, 24, 19
12, 24, 20
12, 24, 21
12, 24, 22
12, 24, 23
12, 24, 24
12, 24, 25
12, 24, 26
12, 24, 27
12, 24, 28
12, 24, 29
12, 24, 30
13, 17, 23
13, 17, 24
13, 17, 25
13, 17, 26
13, 17, 27
13, 18, 23
13, 18, 24
13, 18, 25
13, 18, 26
13, 18, 27
13, 19, 23
13, 19, 24
13, 19, 25
13, 19, 26
13, 19, 27
13, 20, 23
13, 20, 24
13, 20, 25
13, 20, 26
13, 20, 27
13, 21, 23
13, 21, 24
13, 21, 25
13, 21, 26
13, 21, 27
13, 22, 23
13, 22, 24
13, 22, 25
13, 22, 26
13, 22, 27
13, 23, 23
13, 23, 24
13, 23, 25
13, 23, 26
13, 23, 27
13, 24, 18
13, 24, 19
13, 24, 20
13, 24, 21
13, 24, 22
13, 24, 23
13, 24, 24
13, 24, 25
13, 24, 26
13, 24, 27
13, 24, 28
13, 24, 29
13, 24, 30
13, 25, 23
13, 25, 24
13, 25, 25
13, 25, 26
13, 25, 27
13, 26, 23
13, 26, 24
13, 26, 25
13, 26, 26
13, 26, 27
13, 27, 23
13, 27, 24
13, 27, 25
13, 27, 26
13, 27, 27
13, 28, 23
13, 28, 24
13, 28, 25
13, 28, 26
13, 28, 27
13, 29, 23
13, 29, 24
13, 29, 25
13, 29, 26
13, 29, 27
13, 30, 23
13, 30, 24
13, 30, 25
13, 30, 26
13, 30, 27
13, 31, 23
13, 31, 24
13, 31, 25
13, 31, 26
13, 31, 27
13, 32, 23
13, 32, 24
13, 32, 25
13, 32, 26
13, 32, 27
13, 33, 23
13, 33, 24
13, 33, 25
13, 33, 26
13, 33, 27
14, 17, 23
14, 17, 24
14, 17, 25
14, 17, 26
14, 17, 27
14, 18, 23
14, 18, 24
14, 18, 25
14, 18, 26
14, 18, 27
14, 19, 23
14, 19, 24
14, 19, 25
14, 19, 26
14, 19, 27
14, 20, 23
14, 20, 24
14, 20, 25
14, 20, 26
14, 20, 27
14, 21, 23
14, 21, 24
14, 21, 25
14, 21, 26
14, 21, 27
14, 22, 23
14, 22, 24
14, 22, 25
14, 22, 26
14, 22, 27
14, 23, 23
14, 23, 24
14, 23, 25
14, 23, 26
14, 23, 27
14, 24, 18
14, 24, 19
14, 24, 20
14, 24, 21
14, 24, 22
14, 24, 23
14, 24, 24
14, 24, 25
14, 24, 26
14, 24, 27
14, 24, 28
14, 24, 29
14, 24, 30
14, 25, 23
14, 25, 24
14, 25, 25
14, 25, 26
14, 25, 27
14, 26, 23
14, 26, 24
14, 26, 25
14, 26, 26
14, 26, 27
14, 27, 23
14, 27, 24
14, 27, 25
14, 27, 26
14, 27, 27
14, 28, 23
14, 28, 24
14, 28, 25
14, 28, 26
14, 28, 27
14, 29, 23
14, 29, 24
14, 29, 25
14, 29, 26
14, 29, 27
14, 30, 23
14, 30, 24
14, 30, 25
14, 30, 26
14, 30, 27
14, 31, 23
14, 31, 24
14, 31, 25
14, 31, 26
14, 31, 27
14, 32, 23
14, 32, 24
14, 32, 25
14, 32, 26
14, 32, 27
14, 33, 23
14, 33, 24
14, 33, 25
14, 33, 26
14, 33, 27
15, 17, 23
15, 17, 24
15, 17, 25
15, 17, 26
15, 17, 27
15, 18, 23
15, 18, 24
15, 18, 25
15, 18, 26
15, 18, 27
15, 19, 23
15, 19, 24
15, 19, 25
15, 19, 26
15, 19, 27
15, 20, 23
15, 20, 24
15, 20, 25
15, 20, 26
15, 20, 27
15, 21, 23
15, 21, 24
15, 21, 25
15, 21, 26
15, 21, 27
15, 22, 23
15, 22, 24
15, 22, 25
15, 22, 26
15, 22, 27
15, 23, 23
15, 23, 24
15, 23, 25
15, 23, 26
15, 23, 27
15, 24, 18
15, 24, 19
15, 24, 20
15, 24, 21
15, 24, 22
15, 24, 23
15, 24, 24
15, 24, 25
15, 24, 26
15, 24, 27
15, 24, 28
15, 24, 29
15, 24, 30
15, 25, 23
15, 25, 24
15, 25, 25
15, 25, 26
15, 25, 27
15, 26, 23
15, 26, 24
15, 26, 25
15, 26, 26
15, 26, 27
15, 27, 23
15, 27, 24
15, 27, 25
15, 27, 26
15, 27, 27
15, 28, 23
15, 28, 24
15, 28, 25
15, 28, 26
15, 28, 27
15, 29, 23
15, 29, 24
15, 29, 25
15, 29, 26
15, 29, 27
15, 30, 23
15, 30, 24
15, 30, 25
15, 30, 26
15, 30, 27
15, 31, 23
15, 31, 24
15, 31, 25
15, 31, 26
15, 31, 27
15, 32, 23
15, 32, 24
15, 32, 25
15, 32, 26
15, 32, 27
15, 33, 23
15, 33, 24
15, 33, 25
15, 33, 26
15, 33, 27
16, 17, 23
16, 17, 24
16, 17, 25
16, 17, 26
16, 17, 27
16, 18, 23
16, 18, 24
16, 18, 25
16, 18, 26
16, 18, 27
16, 19, 23
16, 19, 24
16, 19, 25
16, 19, 26
16, 19, 27
16, 20, 23
16, 20, 24
16, 20, 25
16, 20, 26
16, 20, 27
16, 21, 23
16, 21, 24
16, 21, 25
16, 21, 26
16, 21, 27
16, 22, 23
16, 22, 24
16, 22, 25
16, 22, 26
16, 22, 27
16, 23, 23
16, 23, 24
16, 23, 25
16, 23, 26
16, 23, 27
16, 24, 18
16, 24, 19
16, 24, 20
16, 24, 21
16, 24, 22
16, 24, 23
16, 24, 24
16, 24, 25
16, 24, 26
16, 24, 27
16, 24, 28
16, 24, 29
16, 24, 30
16, 25, 23
16, 25, 24
16, 25, 25
16, 25, 26
16, 25, 27
16, 26, 23
16, 26, 24
16, 26, 25
16, 26, 26
16, 26, 27
16, 27, 23
16, 27, 24
16, 27, 25
16, 27, 26
16, 27, 27
16, 28, 23
16, 28, 24
16, 28, 25
16, 28, 26
16, 28, 27
16, 29, 23
16, 29, 24
16, 29, 25
16, 29, 26
16, 29, 27
16, 30, 23
16, 30, 24
16, 30, 25
16, 30, 26
16, 30, 27
16, 31, 23
16, 31, 24
16, 31, 25
16, 31, 26
16, 31, 27
16, 32, 23
16, 32, 24
16, 32, 25
16, 32, 26
16, 32, 27
16, 33, 23
16, 33, 24
16, 33, 25
16, 33, 26
16, 33, 27
17, 17, 23
17, 17, 24
17, 17, 25
17, 17, 26
17, 17, 27
17, 18, 23
17, 18, 24
17, 18, 25
17, 18, 26
17, 18, 27
17, 19, 23
17, 19, 24
17, 19, 25
17, 19, 26
17, 19, 27
17, 20, 23
17, 20, 24
17, 20, 25
17, 20, 26
17, 20, 27
17, 21, 23
17, 21, 24
17, 21, 25
17, 21, 26
17, 21, 27
17, 22, 23
17, 22, 24
17, 22, 25
17, 22, 26
17, 22, 27
17, 23, 23
17, 23, 24
17, 23, 25
17, 23, 26
17, 23, 27
17, 24, 18
17, 24, 19
17, 24, 20
17, 24, 21
17, 24, 22
17, 24, 23
17, 24, 24
17, 24, 25
17, 24, 26
17, 24, 27
17, 24, 28
17, 24, 29
17, 24, 30
17, 25, 23
17, 25, 24
17, 25, 25
17, 25, 26
17, 25, 27
17, 26, 23
17, 26, 24
17, 26, 25
17, 26, 26
17, 26, 27
17, 27, 23
17, 27, 24
17, 27, 25
17, 27, 26
17, 27, 27
17, 28, 23
17, 28, 24
17, 28, 25
17, 28, 26
17, 28, 27
17, 29, 23
17, 29, 24
17, 29, 25
17, 29, 26
17, 29, 27
17, 30, 23
17, 30, 24
17, 30, 25
17, 30, 26
17, 30, 27
17, 31, 23
17, 31, 24
17, 31, 25
17, 31, 26
17, 31, 27
17, 32, 23
17, 32, 24
17, 32, 25
17, 32, 26
17, 32, 27
17, 33, 23
17, 33, 24
17, 33, 25
17, 33, 26
17, 33, 27
18, 17, 23
18, 17, 24
18, 17, 25
18, 17, 26
18, 17, 27
18, 18, 23
18, 18, 24
18, 18, 25
18, 18, 26
18, 18, 27
18, 19, 23
18, 19, 24
18, 19, 25
18, 19, 26
18, 19, 27
18, 20, 23
18, 20, 24
18, 20, 25
18, 20, 26
18, 20, 27
18, 21, 23
18, 21, 24
18, 21, 25
18, 21, 26
18, 21, 27
18, 22, 23
18, 22, 24
18, 22, 25
18, 22, 26
18, 22, 27
18, 23, 23
18, 23, 24
18, 23, 25
18, 23, 26
18, 23, 27
18, 24, 18
18, 24, 19
18, 24, 20
18, 24, 21
18, 24, 22
18, 24, 23
18, 24, 24
18, 24, 25
18, 24, 26
18, 24, 27
18, 24, 28
18, 24, 29
18, 24, 30
18, 25, 23
18, 25, 24
18, 25, 25
18, 25, 26
18, 25, 27
18, 26, 23
18, 26, 24
18, 26, 25
18, 26, 26
18, 26, 27
18, 27, 23
18, 27, 24
18, 27, 25
18, 27, 26
18, 27, 27
18, 28, 23
18, 28, 24
18, 28, 25
18, 28, 26
18, 28, 27
18, 29, 23
18, 29, 24
18, 29, 25
18, 29, 26
18, 29, 27
18, 30, 23
18, 30, 24
18, 30, 25
18, 30, 26
18, 30, 27
18, 31, 23
18, 31, 24
18, 31, 25
18, 31, 26
18, 31, 27
18, 32, 23
18, 32, 24
18, 32, 25
18, 32, 26
18, 32, 27
18, 33, 23
18, 33, 24
18, 33, 25
18, 33, 26
18, 33, 27
19, 17, 23
19, 17, 24
19, 17, 25
19, 17, 26
19, 17, 27
19, 18, 23
19, 18, 24
19, 18, 25
19, 18, 26
19, 18, 27
19, 19, 23
19, 19, 24
19, 19, 25
19, 19, 26
19, 19, 27
19, 20, 23
19, 20, 24
19, 20, 25
19, 20, 26
19, 20, 27
19, 21, 23
19, 21, 24
19, 21, 25
19, 21, 26
19, 21, 27
19, 21, 28
19, 21, 29
19, 21, 30
19, 21, 31
19, 21, 32
19, 21, 33
19, 21, 34
19, 21, 35
