7, 34, 12
7, 34, 13
7, 34, 14
7, 34, 15
7, 34, 16
7, 34, 17
7, 34, 18
7, 34, 19
7, 34, 20
7, 34, 21
7, 34, 22
7, 34, 23
7, 34, 24
7, 34, 25
7, 34, 26
7, 34, 27
7, 34, 28
7, 34, 29
7, 34, 30
7, 34, 31
7, 34, 32
7, 35, 12
7, 35, 13
7, 35, 14
7, 35, 15
7, 35, 16
7, 35, 17
7, 35, 18
7, 35, 19
7, 35, 20
7, 35, 21
7, 35, 22
7, 35, 23
7, 35, 24
7, 35, 25
7, 35, 26
7, 35, 27
7, 35, 28
7, 35, 29
7, 35, 30
7, 35, 31
7, 35, 32
7, 36, 12
7, 36, 13
7, 36, 14
7, 36, 15
7, 36, 16
7, 36, 17
7, 36, 18
7, 36, 19
7, 36, 20
7, 36, 21
7, 36, 22
7, 36, 23
7, 36, 24
7, 36, 25
7, 36, 26
7, 36, 27
7, 36, 28
7, 36, 29
7, 36, 30
7, 36, 31
7, 36, 32
7, 37, 12
7, 37, 13
7, 37, 14
7, 37, 15
7, 37, 16
7, 37, 17
7, 37, 18
7, 37, 19
7, 37, 20
7, 37, 21
7, 37, 22
7, 37, 23
7, 37, 24
7, 37, 25
7, 37, 26
7, 37, 27
7, 37, 28
7, 37, 29
7, 37, 30
7, 37, 31
7, 37, 32
7, 38, 12
7, 38, 13
7, 38, 14
7, 38, 15
7, 38, 16
7, 38, 17
7, 38, 18
7, 38, 19
7, 38, 20
7, 38, 21
7, 38, 22
7, 38, 23
7, 38, 24
7, 38, 25
7, 38, 26
7, 38, 27
7, 38, 28
7, 38, 29
7, 38, 30
7, 38, 31
7, 38, 32
8, 34, 12
8, 34, 13
8, 34, 14
8, 34, 15
8, 34, 16
8, 34, 17
8, 34, 18
8, 34, 19
8, 34, 20
8, 34, 21
8, 34, 22
8, 34, 23
8, 34, 24
8, 34, 25
8, 34, 26
8, 34, 27
8, 34, 28
8, 34, 29
8, 34, 30
8, 34, 31
8, 34, 32
8, 35, 12
8, 35, 13
8, 35, 14
8, 35, 15
8, 35, 16
8, 35, 17
8, 35, 18
8, 35, 19
8, 35, 20
8, 35, 21
8, 35, 22
8, 35, 23
8, 35, 24
8, 35, 25
8, 35, 26
8, 35, 27
8, 35, 28
8, 35, 29
8, 35, 30
8, 35, 31
8, 35, 32
8, 36, 12
8, 36, 13
8, 36, 14
8, 36, 15
8, 36, 16
8, 36, 17
8, 36, 18
8, 36, 19
8, 36, 20
8, 36, 21
8, 36, 22
8, 36, 23
8, 36, 24
8, 36, 25
8, 36, 26
8, 36, 27
8, 36, 28
8, 36, 29
8, 36, 30
8, 36, 31
8, 36, 32
8, 37, 12
8, 37, 13
8, 37, 14
8, 37, 15
8, 37, 16
8, 37, 17
8, 37, 18
8, 37, 19
8, 37, 20
8, 37, 21
8, 37, 22
8, 37, 23
8, 37, 24
8, 37, 25
8, 37, 26
8, 37, 27
8, 37, 28
8, 37, 29
8, 37, 30
8, 37, 31
8, 37, 32
8, 38, 12
8, 38, 13
8, 38, 14
8, 38, 15
8, 38, 16
8, 38, 17
8, 38, 18
8, 38, 19
8, 38, 20
8, 38, 21
8, 38, 22
8, 38, 23
8, 38, 24
8, 38, 25
8, 38, 26
8, 38, 27
8, 38, 28
8, 38, 29
8, 38, 30
8, 38, 31
8, 38, 32
9, 34, 12
9, 34, 13
9, 34, 14
9, 34, 15
9, 34, 16
9, 34, 17
9, 34, 18
9, 34, 19
9, 34, 20
9, 34, 21
9, 34, 22
9, 34, 23
9, 34, 24
9, 34, 25
9, 34, 26
9, 34, 27
9, 34, 28
9, 34, 29
9, 34, 30
9, 34, 31
9, 34, 32
9, 35, 12
9, 35, 13
9, 35, 14
9, 35, 15
9, 35, 16
9, 35, 17
9, 35, 18
9, 35, 19
9, 35, 20
9, 35, 21
9, 35, 22
9, 35, 23
9, 35, 24
9, 35, 25
9, 35, 26
9, 35, 27
9, 35, 28
9, 35, 29
9, 35, 30
9, 35, 31
9, 35, 32
9, 36, 12
9, 36, 13
9, 36, 14
9, 36, 15
9, 36, 16
9, 36, 17
9, 36, 18
9, 36, 19
9, 36, 20
9, 36, 21
9, 36, 22
9, 36, 23
9, 36, 24
9, 36, 25
9, 36, 26
9, 36, 27
9, 36, 28
9, 36, 29
9, 36, 30
9, 36, 31
9, 36, 32
9, 37, 12
9, 37, 13
9, 37, 14
9, 37, 15
9, 37, 16
9, 37, 17
9, 37, 18
9, 37, 19
9, 37, 20
9, 37, 21
9, 37, 22
9, 37, 23
9, 37, 24
9, 37, 25
9, 37, 26
9, 37, 27
9, 37, 28
9, 37, 29
9, 37, 30
9, 37, 31
9, 37, 32
9, 38, 12
9, 38, 13
9, 38, 14
9, 38, 15
9, 38, 16
9, 38, 17
9, 38, 18
9, 38, 19
9, 38, 20
9, 38, 21
9, 38, 22
9, 38, 23
9, 38, 24
9, 38, 25
9, 38, 26
9, 38, 27
9, 38, 28
9, 38, 29
9, 38, 30
9, 38, 31
9, 38, 32
10, 34, 12
10, 34, 13
10, 34, 14
10, 34, 15
10, 34, 16
10, 34, 17
10, 34, 18
10, 34, 19
10, 34, 20
10, 34, 21
10, 34, 22
10, 34, 23
10, 34, 24
10, 34, 25
10, 34, 26
10, 34, 27
10, 34, 28
10, 34, 29
10, 34, 30
10, 34, 31
10, 34, 32
10, 35, 12
10, 35, 13
10, 35, 14
10, 35, 15
10, 35, 16
10, 35, 17
10, 35, 18
10, 35, 19
10, 35, 20
10, 35, 21
10, 35, 22
10, 35, 23
10, 35, 24
10, 35, 25
10, 35, 26
10, 35, 27
10, 35, 28
10, 35, 29
10, 35, 30
10, 35, 31
10, 35, 32
10, 36, 12
10, 36, 13
10, 36, 14
10, 36, 15
10, 36, 16
10, 36, 17
10, 36, 18
10, 36, 19
10, 36, 20
10, 36, 21
10, 36, 22
10, 36, 23
10, 36, 24
10, 36, 25
10, 36, 26
10, 36, 27
10, 36, 28
10, 36, 29
10, 36, 30
10, 36, 31
10, 36, 32
10, 37, 12
10, 37, 13
10, 37, 14
10, 37, 15
10, 37, 16
10, 37, 17
10, 37, 18
10, 37, 19
10, 37, 20
10, 37, 21
10, 37, 22
10, 37, 23
10, 37, 24
10, 37, 25
10, 37, 26
10, 37, 27
10, 37, 28
10, 37, 29
10, 37, 30
10, 37, 31
10, 37, 32
10, 38, 12
10, 38, 13
10, 38, 14
10, 38, 15
10, 38, 16
10, 38, 17
10, 38, 18
10, 38, 19
10, 38, 20
10, 38, 21
10, 38, 22
10, 38, 23
10, 38, 24
10, 38, 25
10, 38, 26
10, 38, 27
10, 38, 28
10, 38, 29
10, 38, 30
10, 38, 31
10, 38, 32
11, 34, 12
11, 34, 13
11, 34, 14
11, 34, 15
11, 34, 16
11, 34, 17
11, 34, 18
11, 34, 19
11, 34, 20
11, 34, 21
11, 34, 22
11, 34, 23
11, 34, 24
11, 34, 25
11, 34, 26
11, 34, 27
11, 34, 28
11, 34, 29
11, 34, 30
11, 34, 31
11, 34, 32
11, 35, 12
11, 35, 13
11, 35, 14
11, 35, 15
11, 35, 16
11, 35, 17
11, 35, 18
11, 35, 19
11, 35, 20
11, 35, 21
11, 35, 22
11, 35, 23
11, 35, 24
11, 35, 25
11, 35, 26
11, 35, 27
11, 35, 28
11, 35, 29
11, 35, 30
11, 35, 31
11, 35, 32
11, 36, 12
11, 36, 13
11, 36, 14
11, 36, 15
11, 36, 16
11, 36, 17
11, 36, 18
11, 36, 19
11, 36, 20
11, 36, 21
11, 36, 22
11, 36, 23
11, 36, 24
11, 36, 25
11, 36, 26
11, 36, 27
11, 36, 28
11, 36, 29
11, 36, 30
11, 36, 31
11, 36, 32
11, 37, 12
11, 37, 13
11, 37, 14
11, 37, 15
11, 37, 16
11, 37, 17
11, 37, 18
11, 37, 19
11, 37, 20
11, 37, 21
11, 37, 22
11, 37, 23
11, 37, 24
11, 37, 25
11, 37, 26
11, 37, 27
11, 37, 28
11, 37, 29
11, 37, 30
11, 37, 31
11, 37, 32
11, 38, 12
11, 38, 13
11, 38, 14
11, 38, 15
11, 38, 16
11, 38, 17
11, 38, 18
11, 38, 19
11, 38, 20
11, 38, 21
11, 38, 22
11, 38, 23
11, 38, 24
11, 38, 25
11, 38, 26
11, 38, 27
11, 38, 28
11, 38, 29
11, 38, 30
11, 38, 31
11, 38, 32
12, 34, 12
12, 34, 13
12, 34, 14
12, 34, 15
12, 34, 16
12, 34, 17
12, 34, 18
12, 34, 19
12, 34, 20
12, 34, 21
12, 34, 22
12, 34, 23
12, 34, 24
12, 34, 25
12, 34, 26
12, 34, 27
12, 34, 28
12, 34, 29
12, 34, 30
12, 34, 31
12, 34, 32
12, 35, 12
12, 35, 13
12, 35, 14
12, 35, 15
12, 35, 16
12, 35, 17
12, 35, 18
12, 35, 19
12, 35, 20
12, 35, 21
12, 35, 22
12, 35, 23
12, 35, 24
12, 35, 25
12, 35, 26
12, 35, 27
12, 35, 28
12, 35, 29
12, 35, 30
12, 35, 31
12, 35, 32
12, 36, 12
12, 36, 13
12, 36, 14
12, 36, 15
12, 36, 16
12, 36, 17
12, 36, 18
12, 36, 19
12, 36, 20
12, 36, 21
12, 36, 22
12, 36, 23
12, 36, 24
12, 36, 25
12, 36, 26
12, 36, 27
12, 36, 28
12, 36, 29
12, 36, 30
12, 36, 31
12, 36, 32
12, 37, 12
12, 37, 13
12, 37, 14
12, 37, 15
12, 37, 16
12, 37, 17
12, 37, 18
12, 37, 19
12, 37, 20
12, 37, 21
12, 37, 22
12, 37, 23
12, 37, 24
12, 37, 25
12, 37, 26
12, 37, 27
12, 37, 28
12, 37, 29
12, 37, 30
12, 37, 31
12, 37, 32
12, 38, 12
12, 38, 13
12, 38, 14
12, 38, 15
12, 38, 16
12, 38, 17
12, 38, 18
12, 38, 19
12, 38, 20
12, 38, 21
12, 38, 22
12, 38, 23
12, 38, 24
12, 38, 25
12, 38, 26
12, 38, 27
12, 38, 28
12, 38, 29
12, 38, 30
12, 38, 31
12, 38, 32
13, 34, 12
13, 34, 13
13, 34, 14
13, 34, 15
13, 34, 16
13, 34, 17
13, 34, 18
13, 34, 19
13, 34, 20
13, 34, 21
13, 34, 22
13, 34, 23
13, 34, 24
13, 34, 25
13, 34, 26
13, 34, 27
13, 34, 28
13, 34, 29
13, 34, 30
13, 34, 31
13, 34, 32
13, 35, 12
13, 35, 13
13, 35, 14
13, 35, 15
13, 35, 16
13, 35, 17
13, 35, 18
13, 35, 19
13, 35, 20
13, 35, 21
13, 35, 22
13, 35, 23
13, 35, 24
13, 35, 25
13, 35, 26
13, 35, 27
13, 35, 28
13, 35, 29
13, 35, 30
13, 35, 31
13, 35, 32
13, 36, 12
13, 36, 13
13, 36, 14
13, 36, 15
13, 36, 16
13, 36, 17
13, 36, 18
13, 36, 19
13, 36, 20
13, 36, 21
13, 36, 22
13, 36, 23
13, 36, 24
13, 36, 25
13, 36, 26
13, 36, 27
13, 36, 28
13, 36, 29
13, 36, 30
13, 36, 31
13, 36, 32
13, 37, 12
13, 37, 13
13, 37, 14
13, 37, 15
13, 37, 16
13, 37, 17
13, 37, 18
13, 37, 19
13, 37, 20
13, 37, 21
13, 37, 22
13, 37, 23
13, 37, 24
13, 37, 25
13, 37, 26
13, 37, 27
13, 37, 28
13, 37, 29
13, 37, 30
13, 37, 31
13, 37, 32
13, 38, 12
13, 38, 13
13, 38, 14
13, 38, 15
13, 38, 16
13, 38, 17
13, 38, 18
13, 38, 19
13, 38, 20
13, 38, 21
13, 38, 22
13, 38, 23
13, 38, 24
13, 38, 25
13, 38, 26
13, 38, 27
13, 38, 28
13, 38, 29
13, 38, 30
13, 38, 31
13, 38, 32
14, 34, 12
14, 34, 13
14, 34, 14
14, 34, 15
14, 34, 16
14, 34, 17
14, 34, 18
14, 34, 19
14, 34, 20
14, 34, 21
14, 34, 22
14, 34, 23
14, 34, 24
14, 34, 25
14, 34, 26
14, 34, 27
14, 34, 28
14, 34, 29
14, 34, 30
14, 34, 31
14, 34, 32
14, 35, 12
14, 35, 13
14, 35, 14
14, 35, 15
14, 35, 16
14, 35, 17
14, 35, 18
14, 35, 19
14, 35, 20
14, 35, 21
14, 35, 22
14, 35, 23
14, 35, 24
14, 35, 25
14, 35, 26
14, 35, 27
14, 35, 28
14, 35, 29
14, 35, 30
14, 35, 31
14, 35, 32
14, 36, 12
14, 36, 13
14, 36, 14
14, 36, 15
14, 36, 16
14, 36, 17
14, 36, 18
14, 36, 19
14, 36, 20
14, 36, 21
14, 36, 22
14, 36, 23
14, 36, 24
14, 36, 25
14, 36, 26
14, 36, 27
14, 36, 28
14, 36, 29
14, 36, 30
14, 36, 31
14, 36, 32
14, 37, 12
14, 37, 13
14, 37, 14
14, 37, 15
14, 37, 16
14, 37, 17
14, 37, 18
14, 37, 19
14, 37, 20
14, 37, 21
14, 37, 22
14, 37, 23
14, 37, 24
14, 37, 25
14, 37, 26
14, 37, 27
14, 37, 28
14, 37, 29
14, 37, 30
14, 37, 31
14, 37, 32
14, 38, 12
14, 38, 13
14, 38, 14
14, 38, 15
14, 38, 16
14, 38, 17
14, 38, 18
14, 38, 19
14, 38, 20
14, 38, 21
14, 38, 22
14, 38, 23
14, 38, 24
14, 38, 25
14, 38, 26
14, 38, 27
14, 38, 28
14, 38, 29
14, 38, 30
14, 38, 31
14, 38, 32
15, 34, 12
15, 34, 13
15, 34, 14
15, 34, 15
15, 34, 16
15, 34, 17
15, 34, 18
15, 34, 19
15, 34, 20
15, 34, 21
15, 34, 22
15, 34, 23
15, 34, 24
15, 34, 25
15, 34, 26
15, 34, 27
15, 34, 28
15, 34, 29
15, 34, 30
15, 34, 31
15, 34, 32
15, 35, 12
15, 35, 13
15, 35, 14
15, 35, 15
15, 35, 16
15, 35, 17
15, 35, 18
15, 35, 19
15, 35, 20
15, 35, 21
15, 35, 22
15, 35, 23
15, 35, 24
15, 35, 25
15, 35, 26
15, 35, 27
15, 35, 28
15, 35, 29
15, 35, 30
15, 35, 31
15, 35, 32
15, 36, 12
15, 36, 13
15, 36, 14
15, 36, 15
15, 36, 16
15, 36, 17
15, 36, 18
15, 36, 19
15, 36, 20
15, 36, 21
15, 36, 22
15, 36, 23
15, 36, 24
15, 36, 25
15, 36, 26
15, 36, 27
15, 36, 28
15, 36, 29
15, 36, 30
15, 36, 31
15, 36, 32
15, 37, 12
15, 37, 13
15, 37, 14
15, 37, 15
15, 37, 16
15, 37, 17
15, 37, 18
15, 37, 19
15, 37, 20
15, 37, 21
15, 37, 22
15, 37, 23
15, 37, 24
15, 37, 25
15, 37, 26
15, 37, 27
15, 37, 28
15, 37, 29
15, 37, 30
15, 37, 31
15, 37, 32
15, 38, 12
15, 38, 13
15, 38, 14
15, 38, 15
15, 38, 16
15, 38, 17
15, 38, 18
15, 38, 19
15, 38, 20
15, 38, 21
15, 38, 22
15, 38, 23
15, 38, 24
15, 38, 25
15, 38, 26
15, 38, 27
15, 38, 28
15, 38, 29
15, 38, 30
15, 38, 31
15, 38, 32
16, 18, 21
16, 18, 22
16, 18, 23
16, 18, 24
16, 18, 25
16, 18, 26
16, 18, 27
16, 18, 28
16, 18, 29
16, 18, 30
16, 18, 31
16, 18, 32
16, 18, 33
16, 19, 21
16, 19, 22
16, 19, 23
16, 19, 24
16, 19, 25
16, 19, 26
16, 19, 27
16, 19, 28
16, 19, 29
16, 19, 30
16, 19, 31
16, 19, 32
16, 19, 33
16, 20, 21
16, 20, 22
16, 20, 23
16, 20, 24
16, 20, 25
16, 20, 26
16, 20, 27
16, 20, 28
16, 20, 29
16, 20, 30
16, 20, 31
16, 20, 32
16, 20, 33
16, 21, 21
16, 21, 22
16, 21, 23
16, 21, 24
16, 21, 25
16, 21, 26
16, 21, 27
16, 21, 28
16, 21, 29
16, 21, 30
16, 21, 31
16, 21, 32
16, 21, 33
16, 22, 21
16, 22, 22
16, 22, 23
16, 22, 24
16, 22, 25
16, 22, 26
16, 22, 27
16, 22, 28
16, 22, 29
16, 22, 30
16, 22, 31
16, 22, 32
16, 22, 33
16, 23, 21
16, 23, 22
16, 23, 23
16, 23, 24
16, 23, 25
16, 23, 26
16, 23, 27
16, 23, 28
16, 23, 29
16, 23, 30
16, 23, 31
16, 23, 32
16, 23, 33
16, 24, 21
16, 24, 22
16, 24, 23
16, 24, 24
16, 24, 25
16, 24, 26
16, 24, 27
16, 24, 28
16, 24, 29
16, 24, 30
16, 24, 31
16, 24, 32
16, 24, 33
16, 25, 21
16, 25, 22
16, 25, 23
16, 25, 24
16, 25, 25
16, 25, 26
16, 25, 27
16, 25, 28
16, 25, 29
16, 25, 30
16, 25, 31
16, 25, 32
16, 25, 33
16, 26, 21
16, 26, 22
16, 26, 23
16, 26, 24
16, 26, 25
16, 26, 26
16, 26, 27
16, 26, 28
16, 26, 29
16, 26, 30
16, 26, 31
16, 26, 32
16, 26, 33
16, 27, 21
16, 27, 22
16, 27, 23
16, 27, 24
16, 27, 25
16, 27, 26
16, 27, 27
16, 27, 28
16, 27, 29
16, 27, 30
16, 27, 31
16, 27, 32
16, 27, 33
16, 28, 21
16, 28, 22
16, 28, 23
16, 28, 24
16, 28, 25
16, 28, 26
16, 28, 27
16, 28, 28
16, 28, 29
16, 28, 30
16, 28, 31
16, 28, 32
16, 28, 33
16, 29, 21
16, 29, 22
16, 29, 23
16, 29, 24
16, 29, 25
16, 29, 26
16, 29, 27
16, 29, 28
16, 29, 29
16, 29, 30
16, 29, 31
16, 29, 32
16, 29, 33
16, 30, 21
16, 30, 22
16, 30, 23
16, 30, 24
16, 30, 25
16, 30, 26
16, 30, 27
16, 30, 28
16, 30, 29
16, 30, 30
16, 30, 31
16, 30, 32
16, 30, 33
16, 31, 21
16, 31, 22
16, 31, 23
16, 31, 24
16, 31, 25
16, 31, 26
16, 31, 27
16, 31, 28
16, 31, 29
16, 31, 30
16, 31, 31
16, 31, 32
16, 31, 33
16, 32, 21
16, 32, 22
16, 32, 23
16, 32, 24
16, 32, 25
16, 32, 26
16, 32, 27
16, 32, 28
16, 32, 29
16, 32, 30
16, 32, 31
16, 32, 32
16, 32, 33
16, 33, 21
16, 33, 22
16, 33, 23
16, 33, 24
16, 33, 25
16, 33, 26
16, 33, 27
16, 33, 28
16, 33, 29
16, 33, 30
16, 33, 31
16, 33, 32
16, 33, 33
16, 34, 12
16, 34, 13
16, 34, 14
16, 34, 15
16, 34, 16
16, 34, 17
16, 34, 18
16, 34, 19
16, 34, 20
16, 34, 21
16, 34, 22
16, 34, 23
16, 34, 24
16, 34, 25
16, 34, 26
16, 34, 27
16, 34, 28
16, 34, 29
16, 34, 30
16, 34, 31
16, 34, 32
16, 34, 33
16, 35, 12
16, 35, 13
16, 35, 14
16, 35, 15
16, 35, 16
16, 35, 17
16, 35, 18
16, 35, 19
16, 35, 20
16, 35, 21
16, 35, 22
16, 35, 23
16, 35, 24
16, 35, 25
16, 35, 26
16, 35, 27
16, 35, 28
16, 35, 29
16, 35, 30
16, 35, 31
16, 35, 32
16, 35, 33
16, 36, 12
16, 36, 13
16, 36, 14
16, 36, 15
16, 36, 16
16, 36, 17
16, 36, 18
16, 36, 19
16, 36, 20
16, 36, 21
16, 36, 22
16, 36, 23
16, 36, 24
16, 36, 25
16, 36, 26
16, 36, 27
16, 36, 28
16, 36, 29
16, 36, 30
16, 36, 31
16, 36, 32
16, 36, 33
16, 37, 12
16, 37, 13
16, 37, 14
16, 37, 15
16, 37, 16
16, 37, 17
16, 37, 18
16, 37, 19
16, 37, 20
16, 37, 21
16, 37, 22
16, 37, 23
16, 37, 24
16, 37, 25
16, 37, 26
16, 37, 27
16, 37, 28
16, 37, 29
16, 37, 30
16, 37, 31
16, 37, 32
16, 38, 12
16, 38, 13
16, 38, 14
16, 38, 15
16, 38, 16
16, 38, 17
16, 38, 18
16, 38, 19
16, 38, 20
16, 38, 21
16, 38, 22
16, 38, 23
16, 38, 24
16, 38, 25
16, 38, 26
16, 38, 27
16, 38, 28
16, 38, 29
16, 38, 30
16, 38, 31
16, 38, 32
17, 18, 21
17, 18, 22
17, 18, 23
17, 18, 24
17, 18, 25
17, 18, 26
17, 18, 27
17, 18, 28
17, 18, 29
17, 18, 30
17, 18, 31
17, 18, 32
17, 18, 33
17, 19, 21
17, 19, 22
17, 19, 23
17, 19, 24
17, 19, 25
17, 19, 26
17, 19, 27
17, 19, 28
17, 19, 29
17, 19, 30
17, 19, 31
17, 19, 32
17, 19, 33
17, 20, 21
17, 20, 22
17, 20, 23
17, 20, 24
17, 20, 25
17, 20, 26
17, 20, 27
17, 20, 28
17, 20, 29
17, 20, 30
17, 20, 31
17, 20, 32
17, 20, 33
17, 21, 21
17, 21, 22
17, 21, 23
17, 21, 24
17, 21, 25
17, 21, 26
17, 21, 27
17, 21, 28
17, 21, 29
17, 21, 30
17, 21, 31
17, 21, 32
17, 21, 33
17, 22, 21
17, 22, 22
17, 22, 23
17, 22, 24
17, 22, 25
